country,winter,season,metric,value,anom,anom_dt,n_sites,group,oni_djf
NORDIC,1998,NDJFM,thaw_days,106.240,-0.180,3.244,32,super,2.220
NORDIC,1998,NDJFM,tmax_mean,1.859,-0.144,0.226,32,super,2.220
NORDIC,1998,NDJFM,tmean,-1.042,-0.229,0.215,33,super,2.220
NORDIC,1998,NDJFM,tmin_mean,-3.861,-0.183,0.286,32,super,2.220
NORDIC,1999,DJF,frost_days,64.689,2.604,0.630,30,lanina,-1.510
NORDIC,1999,DJF,ice_days,34.354,2.776,0.142,30,lanina,-1.510
NORDIC,1999,DJF,precip,192.303,4.480,-2.033,27,lanina,-1.510
NORDIC,1999,DJF,precip_days,36.927,2.417,2.135,27,lanina,-1.510
NORDIC,1999,DJF,rain_on_snow_days,4.309,-1.000,-0.796,17,lanina,-1.510
NORDIC,1999,DJF,snow_cover_days,71.547,1.585,-1.565,17,lanina,-1.510
NORDIC,1999,DJF,snow_depth,20.089,-3.176,-6.049,17,lanina,-1.510
NORDIC,1999,DJF,snow_max,44.183,-3.247,-6.022,17,lanina,-1.510
NORDIC,1999,DJF,thaw_days,54.685,-3.203,-0.404,30,lanina,-1.510
NORDIC,1999,DJF,tmax_mean,-0.087,-0.887,-0.431,30,lanina,-1.510
NORDIC,1999,DJF,tmean,-2.978,-1.039,-0.479,31,lanina,-1.510
NORDIC,1999,DJF,tmin_mean,-5.734,-0.923,-0.339,30,lanina,-1.510
NORDIC,1999,JFM,frost_days,65.097,2.587,0.873,31,lanina,-1.510
NORDIC,1999,JFM,ice_days,33.298,4.051,2.319,31,lanina,-1.510
NORDIC,1999,JFM,precip,172.172,15.424,-6.254,28,lanina,-1.510
NORDIC,1999,JFM,precip_days,34.500,4.629,2.117,28,lanina,-1.510
NORDIC,1999,JFM,rain_on_snow_days,4.394,-0.504,-0.432,20,lanina,-1.510
NORDIC,1999,JFM,snow_cover_days,81.800,4.588,3.428,20,lanina,-1.510
NORDIC,1999,JFM,snow_depth,32.586,1.497,-0.757,20,lanina,-1.510
NORDIC,1999,JFM,snow_max,54.761,3.506,0.620,20,lanina,-1.510
NORDIC,1999,JFM,thaw_days,55.936,-4.380,-2.463,31,lanina,-1.510
NORDIC,1999,JFM,tmax_mean,0.286,-1.046,-0.718,31,lanina,-1.510
NORDIC,1999,JFM,tmean,-2.741,-0.985,-0.615,32,lanina,-1.510
NORDIC,1999,JFM,tmin_mean,-5.594,-0.749,-0.308,31,lanina,-1.510
NORDIC,1999,NDJFM,frost_days,104.918,8.635,6.064,30,lanina,-1.510
NORDIC,1999,NDJFM,ice_days,51.850,7.875,5.004,30,lanina,-1.510
NORDIC,1999,NDJFM,precip,301.997,-10.879,-19.098,27,lanina,-1.510
NORDIC,1999,NDJFM,precip_days,55.713,0.176,-0.939,27,lanina,-1.510
NORDIC,1999,NDJFM,rain_on_snow_days,7.093,-1.677,-1.572,17,lanina,-1.510
NORDIC,1999,NDJFM,snow_cover_days,117.123,8.549,4.702,17,lanina,-1.510
NORDIC,1999,NDJFM,snow_depth,20.960,-1.786,-3.734,17,lanina,-1.510
NORDIC,1999,NDJFM,snow_max,52.808,-0.076,-2.658,17,lanina,-1.510
NORDIC,1999,NDJFM,thaw_days,97.696,-8.373,-5.288,30,lanina,-1.510
NORDIC,1999,NDJFM,tmax_mean,0.681,-1.251,-0.948,30,lanina,-1.510
NORDIC,1999,NDJFM,tmean,-2.128,-1.278,-0.853,31,lanina,-1.510
NORDIC,1999,NDJFM,tmin_mean,-4.798,-1.023,-0.618,30,lanina,-1.510
NORDIC,2000,DJF,frost_days,61.509,0.251,-1.712,32,lanina,-1.470
NORDIC,2000,DJF,ice_days,28.091,-2.975,-5.349,32,lanina,-1.470
NORDIC,2000,DJF,precip,229.793,57.304,62.155,26,lanina,-1.470
NORDIC,2000,DJF,precip_days,39.473,6.729,7.258,26,lanina,-1.470
NORDIC,2000,DJF,rain_on_snow_days,4.092,-0.347,-0.195,19,lanina,-1.470
NORDIC,2000,DJF,snow_cover_days,79.583,4.827,3.059,19,lanina,-1.470
NORDIC,2000,DJF,snow_depth,32.466,7.910,6.445,19,lanina,-1.470
NORDIC,2000,DJF,snow_max,57.256,9.931,7.555,19,lanina,-1.470
NORDIC,2000,DJF,thaw_days,61.836,3.546,6.002,32,lanina,-1.470
NORDIC,2000,DJF,tmax_mean,1.212,0.302,0.761,32,lanina,-1.470
NORDIC,2000,DJF,tmean,-1.743,0.134,0.620,33,lanina,-1.470
NORDIC,2000,DJF,tmin_mean,-4.664,-0.028,0.542,32,lanina,-1.470
NORDIC,2000,JFM,frost_days,59.493,-2.016,-3.599,32,lanina,-1.470
NORDIC,2000,JFM,ice_days,22.909,-5.112,-6.884,32,lanina,-1.470
NORDIC,2000,JFM,precip,186.038,35.817,39.088,26,lanina,-1.470
NORDIC,2000,JFM,precip_days,34.186,4.772,5.140,26,lanina,-1.470
NORDIC,2000,JFM,rain_on_snow_days,5.681,0.696,0.826,20,lanina,-1.470
NORDIC,2000,JFM,snow_cover_days,78.811,1.560,0.581,20,lanina,-1.470
NORDIC,2000,JFM,snow_depth,39.022,7.350,5.854,20,lanina,-1.470
NORDIC,2000,JFM,snow_max,64.783,12.877,10.829,20,lanina,-1.470
NORDIC,2000,JFM,thaw_days,67.280,5.872,7.712,32,lanina,-1.470
NORDIC,2000,JFM,tmax_mean,2.347,0.782,1.158,32,lanina,-1.470
NORDIC,2000,JFM,tmean,-0.773,0.751,1.110,33,lanina,-1.470
NORDIC,2000,JFM,tmin_mean,-3.878,0.657,1.105,32,lanina,-1.470
NORDIC,2000,NDJFM,frost_days,93.982,-0.771,-3.464,32,lanina,-1.470
NORDIC,2000,NDJFM,ice_days,38.301,-4.569,-7.535,32,lanina,-1.470
NORDIC,2000,NDJFM,precip,350.009,65.169,70.490,26,lanina,-1.470
NORDIC,2000,NDJFM,precip_days,60.810,7.755,8.170,26,lanina,-1.470
NORDIC,2000,NDJFM,rain_on_snow_days,9.933,1.123,1.247,17,lanina,-1.470
NORDIC,2000,NDJFM,snow_cover_days,110.950,1.964,-1.193,17,lanina,-1.470
NORDIC,2000,NDJFM,snow_depth,32.570,8.781,8.003,17,lanina,-1.470
NORDIC,2000,NDJFM,snow_max,74.842,20.981,19.569,17,lanina,-1.470
NORDIC,2000,NDJFM,thaw_days,112.375,5.250,8.405,32,lanina,-1.470
NORDIC,2000,NDJFM,tmax_mean,2.522,0.439,0.803,32,lanina,-1.470
NORDIC,2000,NDJFM,tmean,-0.442,0.342,0.709,33,lanina,-1.470
NORDIC,2000,NDJFM,tmin_mean,-3.308,0.263,0.691,32,lanina,-1.470
NORDIC,2001,DJF,frost_days,59.445,-2.346,-3.910,33,lanina,-0.760
NORDIC,2001,DJF,ice_days,30.629,-0.246,-2.908,32,lanina,-0.760
NORDIC,2001,DJF,precip,165.614,-6.809,-4.032,24,lanina,-0.760
NORDIC,2001,DJF,precip_days,32.282,-0.503,-0.148,24,lanina,-0.760
NORDIC,2001,DJF,rain_on_snow_days,2.800,-1.029,-1.002,17,lanina,-0.760
NORDIC,2001,DJF,snow_cover_days,68.900,-8.735,-8.760,17,lanina,-0.760
NORDIC,2001,DJF,snow_depth,19.821,-8.458,-10.394,17,lanina,-0.760
NORDIC,2001,DJF,snow_max,42.800,-9.301,-11.473,17,lanina,-0.760
NORDIC,2001,DJF,thaw_days,58.224,-0.263,2.367,32,lanina,-0.760
NORDIC,2001,DJF,tmax_mean,0.979,0.074,0.512,32,lanina,-0.760
NORDIC,2001,DJF,tmean,-1.775,0.084,0.569,33,lanina,-0.760
NORDIC,2001,DJF,tmin_mean,-4.318,0.320,0.879,33,lanina,-0.760
NORDIC,2001,JFM,frost_days,66.774,5.036,3.702,33,lanina,-0.760
NORDIC,2001,JFM,ice_days,32.992,4.961,3.124,32,lanina,-0.760
NORDIC,2001,JFM,precip,132.191,-19.399,-16.287,24,lanina,-0.760
NORDIC,2001,JFM,precip_days,27.361,-2.360,-1.778,24,lanina,-0.760
NORDIC,2001,JFM,rain_on_snow_days,4.113,-0.515,-0.442,19,lanina,-0.760
NORDIC,2001,JFM,snow_cover_days,80.000,3.083,2.170,19,lanina,-0.760
NORDIC,2001,JFM,snow_depth,25.650,-7.255,-9.059,19,lanina,-0.760
NORDIC,2001,JFM,snow_max,43.700,-9.504,-11.620,19,lanina,-0.760
NORDIC,2001,JFM,thaw_days,55.776,-5.744,-3.806,32,lanina,-0.760
NORDIC,2001,JFM,tmax_mean,0.566,-0.920,-0.609,32,lanina,-0.760
NORDIC,2001,JFM,tmean,-2.698,-1.136,-0.813,33,lanina,-0.760
NORDIC,2001,JFM,tmin_mean,-5.785,-1.235,-0.821,33,lanina,-0.760
NORDIC,2001,NDJFM,frost_days,93.370,-2.100,-4.360,33,lanina,-0.760
NORDIC,2001,NDJFM,ice_days,45.293,2.615,-0.637,32,lanina,-0.760
NORDIC,2001,NDJFM,precip,302.728,16.179,20.371,24,lanina,-0.760
NORDIC,2001,NDJFM,precip_days,55.464,1.830,2.622,24,lanina,-0.760
NORDIC,2001,NDJFM,rain_on_snow_days,5.401,-1.899,-1.252,17,lanina,-0.760
NORDIC,2001,NDJFM,snow_cover_days,108.267,-12.551,-12.474,17,lanina,-0.760
NORDIC,2001,NDJFM,snow_depth,20.411,-6.070,-8.063,17,lanina,-0.760
NORDIC,2001,NDJFM,snow_max,48.367,-7.612,-10.954,17,lanina,-0.760
NORDIC,2001,NDJFM,thaw_days,104.126,-3.157,0.120,32,lanina,-0.760
NORDIC,2001,NDJFM,tmax_mean,1.888,-0.141,0.153,32,lanina,-0.760
NORDIC,2001,NDJFM,tmean,-0.953,-0.163,0.175,33,lanina,-0.760
NORDIC,2001,NDJFM,tmin_mean,-3.571,0.033,0.425,33,lanina,-0.760
NORDIC,2002,DJF,frost_days,59.980,-1.845,-3.213,33,neutral,-0.150
NORDIC,2002,DJF,ice_days,30.758,-0.100,-2.612,32,neutral,-0.150
NORDIC,2002,DJF,precip,206.257,31.332,35.983,24,neutral,-0.150
NORDIC,2002,DJF,precip_days,35.761,2.622,3.254,24,neutral,-0.150
NORDIC,2002,DJF,rain_on_snow_days,5.304,1.267,1.212,18,neutral,-0.150
NORDIC,2002,DJF,snow_cover_days,78.489,3.899,1.869,18,neutral,-0.150
NORDIC,2002,DJF,snow_depth,22.271,-3.827,-5.586,18,neutral,-0.150
NORDIC,2002,DJF,snow_max,51.322,1.936,-0.099,18,neutral,-0.150
NORDIC,2002,DJF,thaw_days,58.527,0.040,2.497,32,neutral,-0.150
NORDIC,2002,DJF,tmax_mean,0.948,0.070,0.449,32,neutral,-0.150
NORDIC,2002,DJF,tmean,-1.989,-0.105,0.316,33,neutral,-0.150
NORDIC,2002,DJF,tmin_mean,-4.954,-0.268,0.201,33,neutral,-0.150
NORDIC,2002,JFM,frost_days,58.556,-3.725,-4.593,32,neutral,-0.150
NORDIC,2002,JFM,ice_days,31.519,-1.202,-3.231,30,neutral,-0.150
NORDIC,2002,JFM,precip,197.203,43.139,48.106,24,neutral,-0.150
NORDIC,2002,JFM,precip_days,35.150,5.354,5.941,24,neutral,-0.150
NORDIC,2002,JFM,rain_on_snow_days,7.103,2.522,2.724,19,neutral,-0.150
NORDIC,2002,JFM,snow_cover_days,79.567,2.702,1.884,19,neutral,-0.150
NORDIC,2002,JFM,snow_depth,30.413,-2.436,-3.963,19,neutral,-0.150
NORDIC,2002,JFM,snow_max,55.683,1.671,0.865,19,neutral,-0.150
NORDIC,2002,JFM,thaw_days,57.817,1.220,3.235,30,neutral,-0.150
NORDIC,2002,JFM,tmax_mean,1.197,0.425,0.722,30,neutral,-0.150
NORDIC,2002,JFM,tmean,-0.993,0.568,0.852,33,neutral,-0.150
NORDIC,2002,JFM,tmin_mean,-4.267,0.381,0.686,32,neutral,-0.150
NORDIC,2002,NDJFM,frost_days,96.075,0.421,-1.392,33,neutral,-0.150
NORDIC,2002,NDJFM,ice_days,52.258,1.502,-1.851,30,neutral,-0.150
NORDIC,2002,NDJFM,precip,308.486,21.001,25.363,24,neutral,-0.150
NORDIC,2002,NDJFM,precip_days,55.954,2.434,3.033,24,neutral,-0.150
NORDIC,2002,NDJFM,rain_on_snow_days,9.969,3.311,2.968,18,neutral,-0.150
NORDIC,2002,NDJFM,snow_cover_days,125.867,9.487,8.738,18,neutral,-0.150
NORDIC,2002,NDJFM,snow_depth,23.708,-2.876,-2.342,18,neutral,-0.150
NORDIC,2002,NDJFM,snow_max,57.767,3.341,1.784,18,neutral,-0.150
NORDIC,2002,NDJFM,thaw_days,97.343,-1.597,1.737,30,neutral,-0.150
NORDIC,2002,NDJFM,tmax_mean,1.202,-0.055,0.252,30,neutral,-0.150
NORDIC,2002,NDJFM,tmean,-0.907,-0.103,0.185,33,neutral,-0.150
NORDIC,2002,NDJFM,tmin_mean,-4.029,-0.389,-0.071,33,neutral,-0.150
NORDIC,2003,DJF,frost_days,66.635,4.476,3.606,33,elnino,0.900
NORDIC,2003,DJF,ice_days,37.828,6.704,4.624,32,elnino,0.900
NORDIC,2003,DJF,precip,112.793,-58.542,-58.111,24,elnino,0.900
NORDIC,2003,DJF,precip_days,21.936,-10.596,-10.647,24,elnino,0.900
NORDIC,2003,DJF,rain_on_snow_days,4.017,0.119,-0.222,19,elnino,0.900
NORDIC,2003,DJF,snow_cover_days,81.267,6.475,5.166,19,elnino,0.900
NORDIC,2003,DJF,snow_depth,28.575,3.274,1.380,19,elnino,0.900
NORDIC,2003,DJF,snow_max,50.767,0.826,-0.291,19,elnino,0.900
NORDIC,2003,DJF,thaw_days,51.302,-6.851,-4.900,32,elnino,0.900
NORDIC,2003,DJF,tmax_mean,-0.645,-1.514,-1.177,32,elnino,0.900
NORDIC,2003,DJF,tmean,-3.761,-1.830,-1.494,33,elnino,0.900
NORDIC,2003,DJF,tmin_mean,-6.853,-2.175,-1.740,33,elnino,0.900
NORDIC,2003,JFM,frost_days,63.219,1.147,0.506,33,elnino,0.900
NORDIC,2003,JFM,ice_days,27.749,-0.266,-1.754,32,elnino,0.900
NORDIC,2003,JFM,precip,114.753,-34.567,-34.962,24,elnino,0.900
NORDIC,2003,JFM,precip_days,22.539,-6.413,-6.739,24,elnino,0.900
NORDIC,2003,JFM,rain_on_snow_days,5.817,1.322,1.163,19,elnino,0.900
NORDIC,2003,JFM,snow_cover_days,78.050,0.480,-0.125,19,elnino,0.900
NORDIC,2003,JFM,snow_depth,31.919,-0.914,-1.282,19,elnino,0.900
NORDIC,2003,JFM,snow_max,51.133,-1.853,-2.405,19,elnino,0.900
NORDIC,2003,JFM,thaw_days,61.499,0.130,1.538,32,elnino,0.900
NORDIC,2003,JFM,tmax_mean,1.420,-0.088,0.178,32,elnino,0.900
NORDIC,2003,JFM,tmean,-1.949,-0.388,-0.142,33,elnino,0.900
NORDIC,2003,JFM,tmin_mean,-5.297,-0.740,-0.419,33,elnino,0.900
NORDIC,2003,NDJFM,frost_days,101.517,5.680,4.313,33,elnino,0.900
NORDIC,2003,NDJFM,ice_days,52.185,9.307,6.746,32,elnino,0.900
NORDIC,2003,NDJFM,precip,194.727,-88.566,-89.162,24,elnino,0.900
NORDIC,2003,NDJFM,precip_days,37.311,-15.423,-15.689,24,elnino,0.900
NORDIC,2003,NDJFM,rain_on_snow_days,7.514,0.092,0.301,19,elnino,0.900
NORDIC,2003,NDJFM,snow_cover_days,130.260,11.183,14.443,19,elnino,0.900
NORDIC,2003,NDJFM,snow_depth,24.143,-0.179,-1.195,19,elnino,0.900
NORDIC,2003,NDJFM,snow_max,51.133,-1.850,-4.488,19,elnino,0.900
NORDIC,2003,NDJFM,thaw_days,97.740,-9.277,-6.778,32,elnino,0.900
NORDIC,2003,NDJFM,tmax_mean,0.975,-1.064,-0.821,32,elnino,0.900
NORDIC,2003,NDJFM,tmean,-2.040,-1.193,-0.984,33,elnino,0.900
NORDIC,2003,NDJFM,tmin_mean,-5.011,-1.400,-1.091,33,elnino,0.900
NORDIC,2004,DJF,frost_days,66.991,4.982,4.125,33,neutral,0.340
NORDIC,2004,DJF,ice_days,33.823,2.582,0.786,32,neutral,0.340
NORDIC,2004,DJF,precip,175.487,0.315,3.954,24,neutral,0.340
NORDIC,2004,DJF,precip_days,33.350,0.361,0.690,24,neutral,0.340
NORDIC,2004,DJF,rain_on_snow_days,3.014,-1.301,-1.244,19,neutral,0.340
NORDIC,2004,DJF,snow_cover_days,76.546,1.600,0.579,19,neutral,0.340
NORDIC,2004,DJF,snow_depth,24.753,-0.106,-2.324,19,neutral,0.340
NORDIC,2004,DJF,snow_max,48.450,0.617,-2.499,19,neutral,0.340
NORDIC,2004,DJF,thaw_days,56.674,-1.512,0.299,32,neutral,0.340
NORDIC,2004,DJF,tmax_mean,0.762,-0.113,0.198,32,neutral,0.340
NORDIC,2004,DJF,tmean,-2.263,-0.391,-0.033,33,neutral,0.340
NORDIC,2004,DJF,tmin_mean,-5.289,-0.605,-0.218,33,neutral,0.340
NORDIC,2004,JFM,frost_days,66.056,3.968,3.524,33,neutral,0.340
NORDIC,2004,JFM,ice_days,30.169,2.038,0.848,32,neutral,0.340
NORDIC,2004,JFM,precip,139.206,-12.484,-11.127,24,neutral,0.340
NORDIC,2004,JFM,precip_days,28.151,-1.355,-1.197,24,neutral,0.340
NORDIC,2004,JFM,rain_on_snow_days,3.912,-0.612,-0.770,19,neutral,0.340
NORDIC,2004,JFM,snow_cover_days,81.393,4.254,3.948,19,neutral,0.340
NORDIC,2004,JFM,snow_depth,32.528,-1.146,-1.416,19,neutral,0.340
NORDIC,2004,JFM,snow_max,50.517,-3.453,-4.242,19,neutral,0.340
NORDIC,2004,JFM,thaw_days,60.469,-0.917,0.318,32,neutral,0.340
NORDIC,2004,JFM,tmax_mean,1.474,-0.031,0.197,32,neutral,0.340
NORDIC,2004,JFM,tmean,-1.696,-0.135,0.071,33,neutral,0.340
NORDIC,2004,JFM,tmin_mean,-4.807,-0.251,0.028,33,neutral,0.340
NORDIC,2004,NDJFM,frost_days,96.422,0.136,-0.518,33,neutral,0.340
NORDIC,2004,NDJFM,ice_days,41.701,-1.476,-3.493,32,neutral,0.340
NORDIC,2004,NDJFM,precip,269.328,-18.675,-15.328,24,neutral,0.340
NORDIC,2004,NDJFM,precip_days,51.282,-2.409,-1.797,24,neutral,0.340
NORDIC,2004,NDJFM,rain_on_snow_days,5.477,-1.967,-1.238,17,neutral,0.340
NORDIC,2004,NDJFM,snow_cover_days,115.617,-5.895,-4.319,17,neutral,0.340
NORDIC,2004,NDJFM,snow_depth,24.607,-2.321,-3.504,17,neutral,0.340
NORDIC,2004,NDJFM,snow_max,54.600,-2.783,-4.359,17,neutral,0.340
NORDIC,2004,NDJFM,thaw_days,109.593,2.776,4.819,32,neutral,0.340
NORDIC,2004,NDJFM,tmax_mean,2.319,0.298,0.494,32,neutral,0.340
NORDIC,2004,NDJFM,tmean,-0.629,0.174,0.392,33,neutral,0.340
NORDIC,2004,NDJFM,tmin_mean,-3.544,0.085,0.337,33,neutral,0.340
NORDIC,2005,DJF,frost_days,61.084,-0.924,-1.618,33,elnino,0.620
NORDIC,2005,DJF,ice_days,25.519,-5.455,-7.351,32,elnino,0.620
NORDIC,2005,DJF,precip,202.750,2.247,18.523,25,elnino,0.620
NORDIC,2005,DJF,precip_days,33.995,0.033,0.687,25,elnino,0.620
NORDIC,2005,DJF,rain_on_snow_days,4.633,0.409,0.762,17,elnino,0.620
NORDIC,2005,DJF,snow_cover_days,74.700,-1.888,-2.457,17,elnino,0.620
NORDIC,2005,DJF,snow_depth,28.543,-1.314,-1.253,17,elnino,0.620
NORDIC,2005,DJF,snow_max,51.567,-0.510,-2.462,17,elnino,0.620
NORDIC,2005,DJF,thaw_days,63.860,5.357,7.314,32,elnino,0.620
NORDIC,2005,DJF,tmax_mean,2.024,1.117,1.428,32,elnino,0.620
NORDIC,2005,DJF,tmean,-0.796,1.042,1.395,33,elnino,0.620
NORDIC,2005,DJF,tmin_mean,-3.565,1.085,1.464,33,elnino,0.620
NORDIC,2005,JFM,frost_days,63.553,1.531,1.200,33,elnino,0.620
NORDIC,2005,JFM,ice_days,28.445,0.481,-0.693,32,elnino,0.620
NORDIC,2005,JFM,precip,153.386,-13.201,-6.824,25,elnino,0.620
NORDIC,2005,JFM,precip_days,27.353,-2.842,-2.603,25,elnino,0.620
NORDIC,2005,JFM,rain_on_snow_days,2.768,-1.744,-1.832,17,elnino,0.620
NORDIC,2005,JFM,snow_cover_days,76.667,-1.811,-2.348,17,elnino,0.620
NORDIC,2005,JFM,snow_depth,38.022,0.160,-1.434,17,elnino,0.620
NORDIC,2005,JFM,snow_max,53.033,-3.563,-5.605,17,elnino,0.620
NORDIC,2005,JFM,thaw_days,60.897,-0.656,0.556,32,elnino,0.620
NORDIC,2005,JFM,tmax_mean,1.880,0.347,0.568,32,elnino,0.620
NORDIC,2005,JFM,tmean,-1.363,0.198,0.365,33,elnino,0.620
NORDIC,2005,JFM,tmin_mean,-4.494,0.066,0.298,33,elnino,0.620
NORDIC,2005,NDJFM,frost_days,97.839,1.602,1.162,33,elnino,0.620
NORDIC,2005,NDJFM,ice_days,42.656,-0.171,-2.293,32,elnino,0.620
NORDIC,2005,NDJFM,precip,310.621,-12.856,4.358,25,elnino,0.620
NORDIC,2005,NDJFM,precip_days,51.922,-2.733,-2.230,25,elnino,0.620
NORDIC,2005,NDJFM,rain_on_snow_days,5.869,-1.575,-0.866,17,elnino,0.620
NORDIC,2005,NDJFM,snow_cover_days,118.467,-2.074,-1.202,17,elnino,0.620
NORDIC,2005,NDJFM,snow_depth,27.650,-0.303,-0.340,17,elnino,0.620
NORDIC,2005,NDJFM,snow_max,54.700,-2.374,-4.139,17,elnino,0.620
NORDIC,2005,NDJFM,thaw_days,107.332,0.182,2.303,32,elnino,0.620
NORDIC,2005,NDJFM,tmax_mean,2.463,0.416,0.607,32,elnino,0.620
NORDIC,2005,NDJFM,tmean,-0.650,0.102,0.336,33,elnino,0.620
NORDIC,2005,NDJFM,tmin_mean,-3.687,-0.065,0.156,33,elnino,0.620
NORDIC,2006,DJF,frost_days,66.468,5.360,4.780,31,lanina,-0.860
NORDIC,2006,DJF,ice_days,31.347,0.974,-0.514,30,lanina,-0.860
NORDIC,2006,DJF,precip,155.489,-20.170,-28.787,25,lanina,-0.860
NORDIC,2006,DJF,precip_days,27.091,-6.087,-6.402,25,lanina,-0.860
NORDIC,2006,DJF,rain_on_snow_days,2.862,-1.399,-1.296,18,lanina,-0.860
NORDIC,2006,DJF,snow_cover_days,79.751,3.740,3.559,18,lanina,-0.860
NORDIC,2006,DJF,snow_depth,23.668,-1.781,-4.516,18,lanina,-0.860
NORDIC,2006,DJF,snow_max,42.844,-5.234,-9.740,18,lanina,-0.860
NORDIC,2006,DJF,thaw_days,57.507,-1.537,-0.072,30,lanina,-0.860
NORDIC,2006,DJF,tmax_mean,0.586,-0.336,-0.092,30,lanina,-0.860
NORDIC,2006,DJF,tmean,-2.222,-0.322,-0.069,31,lanina,-0.860
NORDIC,2006,DJF,tmin_mean,-4.909,-0.322,-0.032,31,lanina,-0.860
NORDIC,2006,JFM,frost_days,71.745,10.473,10.382,31,lanina,-0.860
NORDIC,2006,JFM,ice_days,33.657,6.116,5.406,30,lanina,-0.860
NORDIC,2006,JFM,precip,131.330,-20.440,-29.021,25,lanina,-0.860
NORDIC,2006,JFM,precip_days,22.738,-6.986,-7.300,25,lanina,-0.860
NORDIC,2006,JFM,rain_on_snow_days,3.584,-1.699,-1.320,19,lanina,-0.860
NORDIC,2006,JFM,snow_cover_days,81.953,4.631,10.738,19,lanina,-0.860
NORDIC,2006,JFM,snow_depth,25.800,-3.924,-2.922,19,lanina,-0.860
NORDIC,2006,JFM,snow_max,45.050,-4.696,-3.428,19,lanina,-0.860
NORDIC,2006,JFM,thaw_days,55.130,-6.847,-6.127,30,lanina,-0.860
NORDIC,2006,JFM,tmax_mean,0.289,-1.219,-1.091,30,lanina,-0.860
NORDIC,2006,JFM,tmean,-3.007,-1.432,-1.305,32,lanina,-0.860
NORDIC,2006,JFM,tmin_mean,-6.125,-1.617,-1.473,31,lanina,-0.860
NORDIC,2006,NDJFM,frost_days,105.736,11.179,10.795,31,lanina,-0.860
NORDIC,2006,NDJFM,ice_days,47.439,5.393,3.912,30,lanina,-0.860
NORDIC,2006,NDJFM,precip,283.825,-19.009,-21.574,25,lanina,-0.860
NORDIC,2006,NDJFM,precip_days,48.351,-5.585,-5.988,25,lanina,-0.860
NORDIC,2006,NDJFM,rain_on_snow_days,6.077,-2.524,-2.766,15,lanina,-0.860
NORDIC,2006,NDJFM,snow_cover_days,113.795,4.660,4.799,15,lanina,-0.860
NORDIC,2006,NDJFM,snow_depth,19.889,-2.994,-3.640,15,lanina,-0.860
NORDIC,2006,NDJFM,snow_max,46.700,-6.233,-7.038,15,lanina,-0.860
NORDIC,2006,NDJFM,thaw_days,101.791,-6.188,-4.711,30,lanina,-0.860
NORDIC,2006,NDJFM,tmax_mean,1.510,-0.547,-0.424,30,lanina,-0.860
NORDIC,2006,NDJFM,tmean,-1.501,-0.683,-0.554,31,lanina,-0.860
NORDIC,2006,NDJFM,tmin_mean,-4.337,-0.793,-0.638,31,lanina,-0.860
NORDIC,2007,DJF,frost_days,52.670,-8.722,-9.140,32,elnino,0.620
NORDIC,2007,DJF,ice_days,27.418,-3.106,-4.409,31,elnino,0.620
NORDIC,2007,DJF,precip,240.596,51.875,59.779,23,elnino,0.620
NORDIC,2007,DJF,precip_days,39.113,5.161,5.811,23,elnino,0.620
NORDIC,2007,DJF,rain_on_snow_days,2.481,-1.486,-1.226,14,elnino,0.620
NORDIC,2007,DJF,snow_cover_days,67.388,-11.605,-9.691,14,elnino,0.620
NORDIC,2007,DJF,snow_depth,26.036,-9.418,-4.868,14,elnino,0.620
NORDIC,2007,DJF,snow_max,52.814,-6.625,-2.458,14,elnino,0.620
NORDIC,2007,DJF,thaw_days,61.939,3.052,4.326,31,elnino,0.620
NORDIC,2007,DJF,tmax_mean,1.873,0.953,1.162,31,elnino,0.620
NORDIC,2007,DJF,tmean,-0.951,0.917,1.164,33,elnino,0.620
NORDIC,2007,DJF,tmin_mean,-3.631,0.949,1.200,32,elnino,0.620
NORDIC,2007,JFM,frost_days,54.716,-6.822,-6.726,32,elnino,0.620
NORDIC,2007,JFM,ice_days,25.751,-1.797,-2.317,31,elnino,0.620
NORDIC,2007,JFM,precip,185.813,20.486,28.396,23,elnino,0.620
NORDIC,2007,JFM,precip_days,33.722,3.583,3.871,23,elnino,0.620
NORDIC,2007,JFM,rain_on_snow_days,3.466,-0.863,-0.920,15,elnino,0.620
NORDIC,2007,JFM,snow_cover_days,75.201,-3.080,-3.208,15,elnino,0.620
NORDIC,2007,JFM,snow_depth,32.990,-6.360,-7.580,15,elnino,0.620
NORDIC,2007,JFM,snow_max,53.159,-5.872,-7.263,15,elnino,0.620
NORDIC,2007,JFM,thaw_days,63.716,1.747,2.268,31,elnino,0.620
NORDIC,2007,JFM,tmax_mean,2.224,0.705,0.796,31,elnino,0.620
NORDIC,2007,JFM,tmean,-0.994,0.566,0.656,33,elnino,0.620
NORDIC,2007,JFM,tmin_mean,-4.028,0.464,0.570,32,elnino,0.620
NORDIC,2007,NDJFM,frost_days,79.574,-15.446,-15.546,32,elnino,0.620
NORDIC,2007,NDJFM,ice_days,34.208,-7.903,-9.110,31,elnino,0.620
NORDIC,2007,NDJFM,precip,383.660,70.444,83.922,23,elnino,0.620
NORDIC,2007,NDJFM,precip_days,62.571,7.652,8.541,23,elnino,0.620
NORDIC,2007,NDJFM,rain_on_snow_days,8.164,2.444,1.615,14,elnino,0.620
NORDIC,2007,NDJFM,snow_cover_days,112.580,-8.823,-7.428,14,elnino,0.620
